terminologyId,feature,name,termType
A305193,position,Palmar,pt
A305194,laterality,Left,pt
A305195,laterality,Right and left,pt
A305196,laterality,Unilateral left,pt
A305197,laterality,Right,pt
A305198,laterality,Unilateral right,pt
A305199,bodySite,Thoracic,pt
A305200,bodySite,Tooth,pt
A305201,bodySite,Face,pt
A305202,bodySite,Brain,pt
A305203,bodySite,Metatarsal bone,pt
A305204,bodySite,Joint,pt
A305205,bodySite,Erythrocyte,pt
A305206,bodySite,Eye,pt
A305207,bodySite,Bone,pt
A305208,bodySite,Foot,pt
A305209,bodySite,Muscle structure of foot,pt
A305210,bodySite,Skeletal muscle,pt
A305211,bodySite,Hip joint,pt
A305212,bodySite,Inguinal region,pt
A305213,bodySite,Bronchial,pt
A305214,bodySite,Chest wall,pt
A305215,bodySite,Skin of perioral region of face,pt
A305216,bodySite,hymen,pt
A305217,bodySite,Abdominal,pt
A305218,bodySite,Pharyngeal,pt
A305219,bodySite,Esophageal,pt
A305220,bodySite,Stomach,pt
A305221,bodySite,Small intestinal,pt
A305222,bodySite,Central surface region of chest,pt
A305223,bodySite,parasternal region,pt
A305224,bodySite,Large intestinal,pt
A305225,bodySite,Liver,pt
A305226,bodySite,Gallbladder,pt
A305227,bodySite,Pancreatic,pt
A305228,bodySite,Anorectal,pt
A305229,bodySite,genitourinary system,pt
A305230,bodySite,Female genital,pt
A305231,bodySite,Vulval,pt
A305232,bodySite,nervous system,pt
A305233,bodySite,Head,pt
A305234,bodySite,Lip,pt
A305235,bodySite,Cranial nerve,pt
A305236,bodySite,cerebellopontine angle,pt
A305237,bodySite,Kidney,pt
A305238,bodySite,costovertebral angle of twelfth rib,pt
A305239,bodySite,Urinary bladder,pt
A305240,bodySite,Urethral,pt
A305241,bodySite,Placental,pt
A305242,bodySite,Breast,pt
A305243,bodySite,musculoskeletal system,pt
A305244,bodySite,Pleural,pt
A305245,bodySite,Pleural cavity,pt
A305246,bodySite,Brainstem,pt
A305247,bodySite,Skin,pt
A305248,bodySite,Thoracic spinal nerve root,pt
A305249,bodySite,fontanel of skull,pt
A305250,bodySite,immune system,pt
A305251,bodySite,cervical vertebra,pt
A305252,bodySite,Nasal,pt
A305253,bodySite,Central nervous system space,pt
A305254,bodySite,visual system,pt
A305255,bodySite,Corneal,pt
A305256,bodySite,Fetal,pt
A305257,bodySite,Tonsillar structure (palatine),pt
A305258,bodySite,Gingival,pt
A305259,bodySite,Abdominal aorta,pt
A305260,bodySite,apex of heart,pt
A305261,bodySite,Meninges,pt
A305262,bodySite,Scleral,pt
A305263,bodySite,Choroidal,pt
A305264,bodySite,Retinal,pt
A305265,bodySite,central nervous system,pt
A305266,bodySite,Periodontal tissues,pt
A305267,bodySite,Colon,pt
A305268,bodySite,Abdominal cavity,pt
A305269,bodySite,alpha Cell of islet,pt
A305270,bodySite,Conjunctival,pt
A305271,bodySite,Peritoneum (serous membrane),pt
A305272,bodySite,Nasopharyngeal,pt
A305273,bodySite,Gastrointestinal tract,pt
A305274,bodySite,Intestinal,pt
A305275,bodySite,Bone and/or joint,pt
A305276,bodySite,Scrotal,pt
A305277,bodySite,Olfactory nerve,pt
A305278,bodySite,lymph node of head and neck,pt
A305279,bodySite,Apophysis,pt
A305280,bodySite,Abdominal wall,pt
A305281,bodySite,Cerebrovascular system,pt
A305282,bodySite,Body organ,pt
A305283,bodySite,Body cavity,pt
A305284,bodySite,cochlear window,pt
A305285,bodySite,Ear ossicle,pt
A305286,bodySite,Thyroid,pt
A305287,bodySite,Endocrine pancreatic,pt
A305288,bodySite,Parathyroid,pt
A305289,bodySite,Adrenal,pt
A305290,bodySite,Adrenal cortex,pt
A305291,bodySite,Osteoid tissue,pt
A305292,bodySite,Brain tissue,pt
A305293,bodySite,Extradural space of brain,pt
A305294,bodySite,Cerebral,pt
A305295,bodySite,Connective tissue,pt
A305296,bodySite,bursa,pt
A305297,bodySite,Temporal lobe,pt
A305298,bodySite,limbic gyrus,pt
A305299,bodySite,Maxillary sinus,pt
A305300,bodySite,Frontal sinus,pt
A305301,bodySite,Ethmoid sinus,pt
A305302,bodySite,Sphenoid sinus,pt
A305303,bodySite,Lung,pt
A305304,bodySite,respiratory system,pt
A305305,bodySite,Spinal cerebrospinal fluid pathway,pt
A305306,bodySite,lymphatic vessel,pt
A305307,bodySite,Facial nerve,pt
A305308,bodySite,Limb,pt
A305309,bodySite,"teeth, gums, and supporting structures",pt
A305310,bodySite,Nerve,pt
A305311,bodySite,Biliary tract,pt
A305312,bodySite,venous sinus,pt
A305313,bodySite,Macula lutea,pt
A305314,bodySite,Ciliary body,pt
A305315,bodySite,Diaphragm,pt
A305316,bodySite,Skin structure of eyelid,pt
A305317,bodySite,Eyelid,pt
A305318,bodySite,Heart,pt
A305319,bodySite,Myocardium,pt
A305320,bodySite,Cardiac valve,pt
A305321,bodySite,Atrial,pt
A305322,bodySite,Cardiac conducting system,pt
A305323,bodySite,artery of extremity,pt
A305324,bodySite,pelvic vein,pt
A305325,bodySite,Nasal sinus,pt
A305326,bodySite,Cardiac ventricular,pt
A305327,bodySite,Dental arch,pt
A305328,bodySite,Temporomandibular joint,pt
A305329,bodySite,Submandibular salivary apparatus,pt
A305330,bodySite,Nasolabial sulcus,pt
A305331,bodySite,mucous membrane of lip,pt
A305332,bodySite,Appendix,pt
A305333,bodySite,Inguinal canal,pt
A305334,bodySite,Umbilical,pt
A305335,bodySite,Duodenal,pt
A305336,bodySite,Ileal,pt
A305337,bodySite,Bile duct,pt
A305338,bodySite,Vesicoureteric junction,pt
A305339,bodySite,Ureteric,pt
A305340,bodySite,Sigmoid colon,pt
A305341,bodySite,detrusor muscle of urinary bladder,pt
A305342,bodySite,urethral meatus,pt
A305343,bodySite,Tunica vaginalis,pt
A305344,bodySite,Processus vaginalis peritonei,pt
A305345,bodySite,Preputial,pt
A305346,bodySite,Vas deferens,pt
A305347,bodySite,Fallopian tube,pt
A305348,bodySite,Ovarian,pt
A305349,bodySite,layer of uterine wall,pt
A305350,bodySite,Pelvic peritoneum,pt
A305351,bodySite,Vaginal,pt
A305352,bodySite,Uterine,pt
A305353,bodySite,Cervix uteri,pt
A305354,bodySite,Lacrimal canaliculus,pt
A305355,bodySite,Body of uterus,pt
A305356,bodySite,region of peritoneal cavity,pt
A305357,bodySite,scapular region of back,pt
A305358,bodySite,pelvis,pt
A305359,bodySite,Gravid uterus,pt
A305360,bodySite,Pelvic,pt
A305361,bodySite,endocrine system,pt
A305362,bodySite,Nail,pt
A305363,bodySite,body of vertebra,pt
A305364,bodySite,Joint structure of spine,pt
A305365,bodySite,Finger,pt
A305366,bodySite,Toe,pt
A305367,bodySite,nail of great toe,pt
A305368,bodySite,nail of thumb,pt
A305369,bodySite,Hand joint,pt
A305370,bodySite,Metacarpophalangeal joint,pt
A305371,bodySite,Glenohumeral joint,pt
A305372,bodySite,Sternoclavicular joint,pt
A305373,bodySite,Elbow joint,pt
A305374,bodySite,Wrist joint,pt
A305375,bodySite,Sacroiliac joint,pt
A305376,bodySite,Knee joint,pt
A305377,bodySite,Ankle joint,pt
A305378,bodySite,Subtalar joint,pt
A305379,bodySite,First metatarsophalangeal joint,pt
A305380,bodySite,Interphalangeal toe joint,pt
A305381,bodySite,patellofemoral joint,pt
A305382,bodySite,articular cartilage,pt
A305383,bodySite,head of humerus,pt
A305384,bodySite,joint of toe,pt
A305385,bodySite,labrum of acetabulum,pt
A305386,bodySite,Acromioclavicular joint,pt
A305387,bodySite,Tibiofibular joint,pt
A305388,bodySite,Talocalcaneonavicular joint,pt
A305389,bodySite,Metatarsophalangeal joint structure of lesser toe,pt
A305390,bodySite,synovial tissue of joint,pt
A305391,bodySite,Cervical spinal cord,pt
A305392,bodySite,Spinal cord,pt
A305393,bodySite,cervical intervertebral disc,pt
A305394,bodySite,thoracic intervertebral disc,pt
A305395,bodySite,lumbar intervertebral disc,pt
A305396,bodySite,acromion,pt
A305397,bodySite,coracoid process of scapula,pt
A305398,bodySite,flexor pollicis longus muscle tendon sheath,pt
A305399,bodySite,extensor hallucis longus muscle tendon sheath,pt
A305400,bodySite,peroneus longus muscle tendon sheath,pt
A305401,bodySite,Peroneus brevis tendon sheath,pt
A305402,bodySite,tendon of fibularis longus,pt
A305403,bodySite,Skeletal muscle structure of back,pt
A305404,bodySite,thenar space,pt
A305405,bodySite,midpalmar space,pt
A305406,bodySite,hypothenar space,pt
A305407,bodySite,humerus,pt
A305408,bodySite,patella,pt
A305409,bodySite,capitulum of humerus,pt
A305410,bodySite,head of radius,pt
A305411,bodySite,head of femur,pt
A305412,bodySite,talus,pt
A305413,bodySite,Iris,pt
A305414,bodySite,fundus of eye,pt
A305415,bodySite,subvalvular aortic region,pt
A305416,bodySite,Parasympathetic nervous system,pt
A305417,bodySite,Female urethral,pt
A305418,bodySite,Skin structure of perineum,pt
A305419,bodySite,cranium,pt
A305420,bodySite,phalanx of great toe,pt
A305421,bodySite,Rectum,pt
A305422,bodySite,Pituitary,pt
A305423,bodySite,tarsometatarsal joint,pt
A305424,bodySite,Skin structure of buttock,pt
A305425,bodySite,Skin structure of interscapular region of back,pt
A305426,bodySite,Skin structure of flank,pt
A305427,bodySite,Thoracic outlet,pt
A305428,bodySite,Brachial plexus,pt
A305429,bodySite,Lens clear,pt
A305430,bodySite,Visual pathway,pt
A305431,bodySite,Oculomotor nerve,pt
A305432,bodySite,Celiac nervous plexus,pt
A305433,bodySite,mandibular teeth,pt
A305434,bodySite,spine,pt
A305435,bodySite,Forearm,pt
A305436,bodySite,Thumb,pt
A305437,bodySite,Tendon,pt
A305438,bodySite,Carotid artery,pt
A305439,bodySite,Skeletal muscle structure of head,pt
A305440,bodySite,Infratemporal region,pt
A305441,bodySite,Submental space,pt
A305442,bodySite,infratemporal fossa,pt
A305443,bodySite,Skin structure of elbow,pt
A305444,bodySite,Skin structure of forearm,pt
A305445,bodySite,Cerebellar,pt
A305446,bodySite,Skin structure of breast,pt
A305447,bodySite,Frontal bone,pt
A305448,bodySite,Zygomatic bone,pt
A305449,bodySite,Sphenoid bone,pt
A305450,bodySite,Temporal bone,pt
A305451,bodySite,nasal-orbit bony complex,pt
A305452,bodySite,Bone marrow,pt
A305453,bodySite,Mediastinal,pt
A305454,bodySite,Pericardial mesothelium,pt
A305455,bodySite,Synostosis,pt
A305456,bodySite,internasal suture of skull,pt
A305457,bodySite,Joint structure of suture of skull,pt
A305458,bodySite,sphenofrontal suture of skull,pt
A305459,bodySite,Interventricular septum,pt
A305460,bodySite,crown of tooth,pt
A305461,bodySite,Perineal,pt
A305462,bodySite,Nipple,pt
A305463,bodySite,deciduous tooth,pt
A305464,bodySite,Arterial,pt
A305465,bodySite,Chorionic,pt
A305466,bodySite,Laryngeal,pt
A305467,bodySite,Dentin,pt
A305468,bodySite,cementoenamel junction,pt
A305469,bodySite,periapical tissue,pt
A305470,bodySite,pulp of tooth,pt
A305471,bodySite,Gingival attachment,pt
A305472,bodySite,retromolar area of mouth,pt
A305473,bodySite,gingival sulcus,pt
A305474,bodySite,Oral soft tissues,pt
A305475,bodySite,Jaw region,pt
A305476,bodySite,Pulmonary vascular,pt
A305477,bodySite,coronoid process of mandible,pt
A305478,bodySite,muscle of mastication,pt
A305479,bodySite,Alveolar ridge,pt
A305480,bodySite,alveolus dentalis,pt
A305481,bodySite,Tooth root,pt
A305482,bodySite,Bifurcation of tooth,pt
A305483,bodySite,Uvula palatina,pt
A305484,bodySite,Tongue,pt
A305485,bodySite,Salivary duct,pt
A305486,bodySite,peritoneal mesothelium,pt
A305487,bodySite,Mesentery,pt
A305488,bodySite,Omentum,pt
A305489,bodySite,Glans clitoridis,pt
A305490,bodySite,Autonomic nervous system,pt
A305491,bodySite,Neck,pt
A305492,bodySite,Hip region,pt
A305493,bodySite,Extrapyramidal system,pt
A305494,bodySite,Oral cavity,pt
A305495,bodySite,Muscle structure of pharynx,pt
A305496,bodySite,Nail bed,pt
A305497,bodySite,cranial nerve nucleus,pt
A305498,bodySite,Globus pallidus,pt
A305499,bodySite,Orbicularis oculi muscle,pt
A305500,bodySite,Frontal lobe,pt
A305501,bodySite,Occipital lobe,pt
A305502,bodySite,Rhinencephalon,pt
A305503,bodySite,cingulate gyrus,pt
A305504,bodySite,Parietal lobe,pt
A305505,bodySite,Erectile structure of penis,pt
A305506,bodySite,Optic nerve,pt
A305507,bodySite,optic radiation,pt
A305508,bodySite,extraocular muscle,pt
A305509,bodySite,Abdominal plexus,pt
A305510,bodySite,Spinal cord root  ganglion,pt
A305511,bodySite,Sweat gland,pt
A305512,bodySite,cerebral vein,pt
A305513,bodySite,intracranial artery,pt
A305514,bodySite,Fourth ventricle,pt
A305515,bodySite,Uncinate gyrus,pt
A305516,bodySite,Periorbital region,pt
A305517,bodySite,Chin,pt
A305518,bodySite,Preauricular region,pt
A305519,bodySite,Lacrimal sac,pt
A305520,bodySite,Urinary system,pt
A305521,bodySite,substantia propria of cornea,pt
A305522,bodySite,Choroidal and/or retinal structures,pt
A305523,bodySite,Vitreous body,pt
A305524,bodySite,retinal artery,pt
A305525,bodySite,central vein of the retina,pt
A305526,bodySite,Skin of side of jaw,pt
A305527,bodySite,condyloid process of mandible,pt
A305528,bodySite,Tympanic membrane,pt
A305529,bodySite,Mastoid,pt
A305530,bodySite,articulations of auditory ossicles,pt
A305531,bodySite,Cochlear,pt
A305532,bodySite,Labyrinth,pt
A305533,bodySite,Semicircular canal,pt
A305534,bodySite,Blood vessel,pt
A305535,bodySite,Nasal cavity,pt
A305536,bodySite,Nasal turbinate,pt
A305537,bodySite,nasal vestibule,pt
A305538,bodySite,Alar cartilage,pt
A305539,bodySite,Laryngeal cartilage,pt
A305540,bodySite,Vocal cord,pt
A305541,bodySite,interstitial tissue of lung,pt
A305542,bodySite,Tracheobronchial,pt
A305543,bodySite,Tracheal,pt
A305544,bodySite,Endocardium,pt
A305545,bodySite,Pulmonary valve,pt
A305546,bodySite,sinoatrial node,pt
A305547,bodySite,atrioventricular node,pt
A305548,bodySite,Atrioventricular bundle,pt
A305549,bodySite,Ventricular conducting pathway,pt
A305550,bodySite,Conducting pathway,pt
A305551,bodySite,aortic bifurcation,pt
A305552,bodySite,Artery of trunk,pt
A305553,bodySite,Coronary artery,pt
A305554,bodySite,Thoracic aorta,pt
A305555,bodySite,"artery of head, neck  brain",pt
A305556,bodySite,Great saphenous vein,pt
A305557,bodySite,small saphenous vein,pt
A305558,bodySite,Female genital vein,pt
A305559,bodySite,Venous,pt
A305560,bodySite,lymph node,pt
A305561,bodySite,lymphatic vessel of perianal region,pt
A305562,bodySite,Aortic,pt
A305563,bodySite,Glomerulus,pt
A305564,bodySite,Splenic,pt
A305565,bodySite,Finger joint,pt
A305566,bodySite,Parotid gland,pt
A305567,bodySite,Lacrimal gland,pt
A305568,bodySite,Oral mucous membrane,pt
A305569,bodySite,mucous membrane of tongue,pt
A305570,bodySite,Dentition,pt
A305571,bodySite,angle of mouth,pt
A305572,bodySite,Aortic valve,pt
A305573,bodySite,Cardioesophageal junction,pt
A305574,bodySite,Prostatic,pt
A305575,bodySite,Anal,pt
A305576,bodySite,mesenteric artery,pt
A305577,bodySite,Intrahepatic biliary tract,pt
A305578,bodySite,Pancreatic duct,pt
A305579,bodySite,Duodenal papilla,pt
A305580,bodySite,Sphincter of Oddi,pt
A305581,bodySite,Rutherford Morrison's pouch,pt
A305582,bodySite,Retroperitoneal compartment,pt
A305583,bodySite,Renal pelvis,pt
A305584,bodySite,Renal calyx,pt
A305585,bodySite,Perirenal tissue,pt
A305586,bodySite,Peritoneal cavity,pt
A305587,bodySite,Renal collecting system,pt
A305588,bodySite,periureteral tissue,pt
A305589,bodySite,Urinary outflow,pt
A305590,bodySite,neck of urinary bladder,pt
A305591,bodySite,Perivesical tissue,pt
A305592,bodySite,periurethral tissue,pt
A305593,bodySite,Urethral sphincter,pt
A305594,bodySite,Testis,pt
A305595,bodySite,Penile,pt
A305596,bodySite,Seminal vesicle,pt
A305597,bodySite,Spermatic cord,pt
A305598,bodySite,fimbria of fallopian tube,pt
A305599,bodySite,Broad ligament,pt
A305600,bodySite,horn of uterus,pt
A305601,bodySite,Endometrial cavity,pt
A305602,bodySite,product of conception,pt
A305603,bodySite,Umbilical cord,pt
A305604,bodySite,Pericardial,pt
A305605,bodySite,pituitary pars tuberalis,pt
A305606,bodySite,Adrenal medulla,pt
A305607,bodySite,multiple endocrine glands,pt
A305608,bodySite,infrapatellar fat pad,pt
A305609,bodySite,cuticle of nail,pt
A305610,bodySite,fascia,pt
A305611,bodySite,Skin structure of interdigital space of foot,pt
A305612,bodySite,Palm (region),pt
A305613,bodySite,Skin of finger,pt
A305614,bodySite,Hair follicle,pt
A305615,bodySite,Lymphatic tissue,pt
A305616,bodySite,Subcutaneous fatty tissue,pt
A305617,bodySite,Skin structure of perianal area,pt
A305618,bodySite,Skin structure of scrotum,pt
A305619,bodySite,Soft tissues,pt
A305620,bodySite,ligament of knee joint,pt
A305621,bodySite,Elbow joint synovium,pt
A305622,bodySite,Zygapophyseal joint,pt
A305623,bodySite,metacarpophalangeal joint of finger,pt
A305624,bodySite,ligament of shoulder joint,pt
A305625,bodySite,Elbow region,pt
A305626,bodySite,ligament of elbow joint,pt
A305627,bodySite,Ligament of wrist and/or hand,pt
A305628,bodySite,capsule of radiocarpal joint,pt
A305629,bodySite,pelvic girdle,pt
A305630,bodySite,ligament of pelvic girdle,pt
A305631,bodySite,Periarticular bone structure of ankle joint,pt
A305632,bodySite,ligament of foot,pt
A305633,bodySite,Tendon sheath,pt
A305634,bodySite,Knee joint synovium,pt
A305635,bodySite,epiphysis,pt
A305636,bodySite,Knee meniscus,pt
A305637,bodySite,Shoulder region,pt
A305638,bodySite,Genital,pt
A305639,bodySite,clavicle,pt
A305640,bodySite,Inframammary skin crease,pt
A305641,bodySite,lymphatic system,pt
A305642,bodySite,Cystic duct,pt
A305643,bodySite,Umbilical region,pt
A305644,bodySite,Renal tubule,pt
A305645,bodySite,Lymphoid system,pt
A305646,bodySite,Cauda equina,pt
A305647,bodySite,Subconjunctival space,pt
A305648,bodySite,palpebral fissure,pt
A305649,bodySite,Lacrimal caruncle,pt
A305650,bodySite,semilunar fold of conjunctiva,pt
A305651,bodySite,meibomian gland,pt
A305652,bodySite,Lacrimal drainage,pt
A305653,bodySite,lacrimal punctum,pt
A305654,bodySite,bulbar conjunctiva,pt
A305655,bodySite,Limbal conjunctiva,pt
A305656,bodySite,palpebral conjunctiva,pt
A305657,bodySite,Limbus corneae,pt
A305658,bodySite,lens capsule,pt
A305659,bodySite,blood vessel of retina,pt
A305660,bodySite,Optic disc,pt
A305661,bodySite,retinal vein,pt
A305662,bodySite,Macula branch of retinal vein,pt
A305663,bodySite,fovea centralis,pt
A305664,bodySite,Pinna,pt
A305665,bodySite,Incus,pt
A305666,bodySite,Malleus,pt
A305667,bodySite,Stapes,pt
A305668,bodySite,Surface region of abdomen,pt
A305669,bodySite,subcostal region,pt
A305670,bodySite,Iliac fossa,pt
A305671,bodySite,Lumbar region back,pt
A305672,bodySite,quadratus lumborum muscle,pt
A305673,bodySite,Ankle region,pt
A305674,bodySite,obturator nerve,pt
A305675,bodySite,Spinal nerve root,pt
A305676,bodySite,iliohypogastric nerve,pt
A305677,bodySite,ilioinguinal nerve,pt
A305678,bodySite,genitofemoral nerve,pt
A305679,bodySite,Maxillofacial bone,pt
A305680,bodySite,Trunk,pt
A305681,bodySite,Systemic abdominal vein,pt
A305682,bodySite,Airway,pt
A305683,bodySite,Lung field,pt
A305684,bodySite,brachial artery,pt
A305685,bodySite,femoral artery,pt
A305686,bodySite,radial artery,pt
A305687,bodySite,Systemic arterial,pt
A305688,bodySite,capillary blood vessel (organ),pt
A305689,bodySite,jugular vein,pt
A305690,bodySite,ulnar artery,pt
A305691,bodySite,Areola,pt
A305692,bodySite,Lactiferous duct,pt
A305693,bodySite,Labium majus,pt
A305694,bodySite,Bartholin's gland duct,pt
A305695,bodySite,Clitoral,pt
A305696,bodySite,Vaginal wall,pt
A305697,bodySite,vaginal vault,pt
A305698,bodySite,fornix of vagina,pt
A305699,bodySite,Bartholin's gland,pt
A305700,bodySite,amnion,pt
A305701,bodySite,Uterine segment,pt
A305702,bodySite,Uterine membrane,pt
A305703,bodySite,Epididymis,pt
A305704,bodySite,Glans penis,pt
A305705,bodySite,bridge of nose,pt
A305706,bodySite,mucous membrane of nose,pt
A305707,bodySite,Nasal septum,pt
A305708,bodySite,Little's area,pt
A305709,bodySite,Adenoidal,pt
A305710,bodySite,Frontoethmoid sinus,pt
A305711,bodySite,Palatal,pt
A305712,bodySite,Salivary,pt
A305713,bodySite,Cricoarytenoid articulation,pt
A305714,bodySite,Body orifice mucosa,pt
A305715,bodySite,sphincter ani muscle,pt
A305716,bodySite,Anal canal,pt
A305717,bodySite,shaft of clavicle,pt
A305718,bodySite,sternal end of clavicle,pt
A305719,bodySite,acromial end of clavicle,pt
A305720,bodySite,sternum,pt
A305721,bodySite,rib,pt
A305722,bodySite,scapula,pt
A305723,bodySite,Skeletal muscle structure of trunk,pt
A305724,bodySite,hand,pt
A305725,bodySite,Tendon of intrinsic muscle of hand,pt
A305726,bodySite,Digit of hand,pt
A305727,bodySite,Tip of finger,pt
A305728,bodySite,tibia,pt
A305729,bodySite,Hallux,pt
A305730,bodySite,Lesser toe,pt
A305731,bodySite,Soft palate,pt
A305732,bodySite,sternocleidomastoid muscle,pt
A305733,bodySite,cervical vertebral column,pt
A305734,bodySite,Intracranial vascular,pt
A305735,bodySite,stapedius muscle,pt
A305736,bodySite,cusp of aortic valve,pt
A305737,bodySite,leaflet of mitral valve,pt
A305738,bodySite,anulus fibrosus of mitral orifice,pt
A305739,bodySite,Supraaortic valve area,pt
A305740,bodySite,Pulmonary artery within lung,pt
A305741,bodySite,Ventricular segment,pt
A305742,bodySite,Optic axis,pt
A305743,bodySite,hair of pubis,pt
A305744,bodySite,hair of axilla,pt
A305745,bodySite,Skin appendage,pt
A305746,bodySite,Hypothalamic,pt
A305747,bodySite,Cerebellar vermis,pt
A305748,bodySite,trunk of pulmonary artery,pt
A305749,bodySite,chordae tendineae of tricuspid valve,pt
A305750,bodySite,muscular portion of interventricular septum,pt
A305751,bodySite,descending thoracic aorta,pt
A305752,bodySite,Intrathoracic systemic artery,pt
A305753,bodySite,cortex of kidney,pt
A305754,bodySite,Hard palate,pt
A305755,bodySite,Mesothelium,pt
A305756,bodySite,Scrotal wall,pt
A305757,bodySite,Digestive organ,pt
A305758,bodySite,Pulmonary artery,pt
A305759,bodySite,Male perineal,pt
A305760,bodySite,Cecum,pt
A305761,bodySite,Male urethral,pt
A305762,bodySite,Costovertebral joint,pt
A305763,bodySite,Midcarpal joint,pt
A305764,bodySite,perilunate joint,pt
A305765,bodySite,Foot joint,pt
A305766,bodySite,cribriform plate,pt
A305767,bodySite,petrous part of temporal bone,pt
A305768,bodySite,Nasoethmoid complex of bones,pt
A305769,bodySite,neck of femur,pt
A305770,bodySite,subcapital section of head of femur,pt
A305771,bodySite,Fascial compartment of rectus abdominis,pt
A305772,bodySite,Intrathoracic systemic vein,pt
A305773,bodySite,membranous portion of interventricular septum,pt
A305774,bodySite,ovarian vein,pt
A305775,bodySite,gum and supporting structure of tooth,pt
A305776,bodySite,Pelvic epiphysis,pt
A305777,bodySite,chordae tendineae of mitral valve,pt
A305778,bodySite,shaft of radius,pt
A305779,bodySite,Sublingual gland,pt
A305780,bodySite,systemic vein of trunk,pt
A305781,bodySite,Space of ventricular system of brain,pt
A305782,bodySite,Loin (surface region),pt
A305783,bodySite,Vena caval,pt
A305784,bodySite,Cartilaginous tissue,pt
A305785,bodySite,Head and neck,pt
A305786,bodySite,basilar artery,pt
A305787,bodySite,conjunctival fornix,pt
A305788,bodySite,Liver and/or biliary,pt
A305789,bodySite,Brain dura mater,pt
A305790,bodySite,Supraglottis,pt
A305791,bodySite,Subglottis,pt
A305792,bodySite,long process of incus,pt
A305793,bodySite,Brain ventricle,pt
A305794,bodySite,Oral hard tissue,pt
A305795,bodySite,skin region,pt
A305796,bodySite,cervical spine,pt
A305797,bodySite,Metatarsophalangeal joint,pt
A305798,bodySite,Corpus cavernosum,pt
A305799,bodySite,Thoracic cavity,pt
A305800,bodySite,calf of leg,pt
A305801,bodySite,Joint structure of lumbosacral region of spine,pt
A305802,bodySite,hair of scalp,pt
A305803,bodySite,Thoracic spine,pt
A305804,bodySite,Lumbar spine,pt
A305805,bodySite,Wrist region,pt
A305806,bodySite,Skin structure of cheek,pt
A305807,bodySite,Knee region,pt
A305808,bodySite,bundle branches,pt
A305809,bodySite,dorsalis pedis artery,pt
A305810,bodySite,Systemic venous,pt
A305811,bodySite,Female perineal,pt
A305812,bodySite,Labium minus,pt
A305813,bodySite,Genital labium,pt
A305814,bodySite,Subareolar region,pt
A305815,bodySite,Uterine adnexae,pt
A305816,bodySite,subclavian artery,pt
A305817,bodySite,intracranial vein,pt
A305818,bodySite,Subcutaneous tissue,pt
A305819,bodySite,Cervical spine joint,pt
A305820,bodySite,Lumbar spine joint,pt
A305821,bodySite,Thumb joint,pt
A305822,bodySite,thorax,pt
A305823,bodySite,Popliteal fossa,pt
A305824,bodySite,midtarsal joint,pt
A305825,bodySite,beard,pt
A305826,bodySite,Skin structure of scapular region of back,pt
A305827,bodySite,lymphoreticular system,pt
A305828,bodySite,Body region,pt
A305829,bodySite,Skin structure of heel,pt
A305830,bodySite,quadriceps femoris muscle,pt
A305831,bodySite,Abdominal skin crease,pt
A305832,bodySite,popliteal artery,pt
A305833,bodySite,femur,pt
A305834,bodySite,Hip joint synovium,pt
A305835,bodySite,Cervical lymph node,pt
